id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_12,113,13,"[12, 11, 9, 13, 12, 9, 11, 6, 6, 7, 5, 6, 6]",13,"[P(5.389598369598389, 10.591721534729004), P(9.018142700195312, 11.01236343383789), P(14.28732681274414, 11.015588760375977), P(6.183577537536621, 11.02741527557373), P(10.23357105255127, 11.02741527557373), P(16.230615615844727, 11.02741527557373), P(17.99139976501465, 11.02741527557373), P(4.610670566558838, 11.352103233337402), P(14.218788146972656, 11.352103233337402), P(16.448326110839844, 11.507189750671387), P(12.508803367614746, 11.889665603637695), P(4.559870719909668, 12.16274642944336), P(14.167987823486328, 12.163015365600586)]"
logo_119,209,15,"[9, 20, 9, 20, 18, 18, 15, 20, 13, 9, 13, 13, 15, 5, 12]",20,"[P(5.142857551574707, 8.294986724853516), P(9.989786148071289, 11.171213150024414), P(13.066254615783691, 11.171213150024414), P(15.72933578491211, 11.171213150024414), P(8.264749526977539, 14.761859893798828), P(9.534202575683594, 14.761859893798828), P(13.253864288330078, 14.76911735534668), P(5.430721759796143, 14.788738250732422), P(6.748824119567871, 14.788738250732422), P(10.431124687194824, 14.788738250732422), P(11.703266143798828, 14.788738250732422), P(14.133853912353516, 14.788738250732422), P(15.687139511108398, 14.788738250732422), P(16.842897415161133, 14.788738250732422), P(17.94866371154785, 14.788738250732422)]"
logo_120,204,15,"[9, 23, 9, 23, 13, 13, 11, 23, 9, 13, 13, 13, 5, 12, 15]",23,"[P(18.213682174682617, 8.297540664672852), P(9.085875511169434, 11.255745887756348), P(12.365811347961426, 11.255745887756348), P(15.195808410644531, 11.255745887756348), P(8.779733657836914, 14.802850723266602), P(9.841419219970703, 14.802850723266602), P(13.06894302368164, 14.8109130859375), P(5.973390579223633, 14.817094802856445), P(10.496438980102539, 14.817094802856445), P(7.437709808349609, 14.817363739013672), P(11.625319480895996, 14.817363739013672), P(13.825830459594727, 14.817363739013672), P(16.48837661743164, 14.817363739013672), P(17.273754119873047, 14.817363739013672), P(15.149577140808105, 14.817364692687988)]"
logo_123,277,16,"[16, 22, 22, 13, 16, 17, 25, 13, 13, 7, 19, 15, 21, 22, 22, 14]",25,"[P(4.952559471130371, 7.895578861236572), P(7.245800018310547, 9.707700729370117), P(15.151727676391602, 9.707700729370117), P(11.791425704956055, 9.734041213989258), P(4.380592346191406, 12.847869873046875), P(16.16341781616211, 14.931731224060059), P(4.865474700927734, 14.931998252868652), P(8.266362190246582, 14.931999206542969), P(9.689558029174805, 14.931999206542969), P(17.706491470336914, 14.931999206542969), P(18.458810806274414, 14.931999206542969), P(13.706491470336914, 14.932266235351562), P(14.549389839172363, 14.932268142700195), P(6.760381698608398, 14.940600395202637), P(12.156700134277344, 14.940600395202637), P(10.682167053222656, 14.940868377685547)]"
logo_124,276,16,"[16, 16, 20, 20, 16, 19, 25, 15, 21, 17, 7, 13, 13, 14, 22, 22]",25,"[P(8.140304565429688, 8.584598541259766), P(11.769923210144043, 9.467275619506836), P(9.072168350219727, 9.851095199584961), P(13.185323715209961, 9.851095199584961), P(7.8250226974487305, 12.156699180603027), P(18.597768783569336, 13.951082229614258), P(4.5590643882751465, 13.951350212097168), P(13.83738899230957, 13.951350212097168), P(14.597232818603516, 13.951350212097168), P(16.31904411315918, 13.951350212097168), P(17.95242691040039, 13.951350212097168), P(8.217981338500977, 13.951888084411621), P(9.701653480529785, 13.951888084411621), P(10.648032188415527, 13.962101936340332), P(6.63109827041626, 13.962370872497559), P(12.195672988891602, 13.962370872497559)]"
logo_121,191,19,"[5, 5, 5, 5, 5, 5, 5, 5, 18, 18, 15, 15, 20, 13, 9, 13, 13, 5, 12]",20,"[P(6.29754114151001, 7.082918643951416), P(10.738073348999023, 7.082918643951416), P(15.812660217285156, 7.082918643951416), P(16.44725227355957, 7.082918643951416), P(18.350223541259766, 7.082918643951416), P(5.6629486083984375, 7.083187580108643), P(8.20051097869873, 7.083187580108643), P(12.21825122833252, 8.563096046447754), P(8.228464126586914, 15.346863746643066), P(9.644402503967285, 15.346863746643066), P(13.743315696716309, 15.359763145446777), P(16.817363739013672, 15.392016410827637), P(4.520628929138184, 15.392017364501953), P(7.253326416015625, 15.392017364501953), P(10.438920021057129, 15.392017364501953), P(12.709582328796387, 15.392017364501953), P(14.509879112243652, 15.392017364501953), P(17.625051498413086, 15.392017364501953), P(18.460691452026367, 15.392017364501953)]"
logo_122,173,19,"[5, 5, 5, 5, 6, 5, 6, 5, 11, 13, 13, 16, 13, 13, 13, 13, 5, 12, 9]",16,"[P(9.324284553527832, 9.321730613708496), P(10.467142105102539, 9.321730613708496), P(13.514581680297852, 9.321730613708496), P(14.657439231872559, 9.321730613708496), P(9.60999870300293, 9.321999549865723), P(11.419432640075684, 9.321999549865723), P(13.80029582977295, 9.321999549865723), P(11.990861892700195, 10.179142951965332), P(13.598173141479492, 13.300228118896484), P(8.105899810791016, 13.3002290725708), P(9.417014122009277, 13.3002290725708), P(4.373337268829346, 13.323343276977539), P(6.426555633544922, 13.323343276977539), P(11.670743942260742, 13.323343276977539), P(14.615240097045898, 13.323343276977539), P(16.224163055419922, 13.323343276977539), P(17.853782653808594, 13.323343276977539), P(18.66872787475586, 13.323343276977539), P(10.214487075805664, 13.323344230651855)]"
logo_125,373,20,"[5, 5, 5, 5, 34, 34, 5, 5, 5, 27, 12, 31, 31, 23, 25, 25, 29, 23, 18, 26]",34,"[P(12.219057083129883, 9.278322219848633), P(11.498723030090332, 9.314339637756348), P(12.93885326385498, 9.314339637756348), P(12.16207504272461, 10.030909538269043), P(9.108722686767578, 10.309905052185059), P(14.114502906799316, 10.309905052185059), P(12.069615364074707, 10.781346321105957), P(11.977692604064941, 11.531783103942871), P(11.885499000549316, 12.282488822937012), P(15.757291793823242, 13.384490013122559), P(18.151592254638672, 13.384490966796875), P(8.338395118713379, 13.387984275817871), P(9.730682373046875, 13.387984275817871), P(13.816961288452148, 13.3914794921875), P(6.554226875305176, 13.40679931640625), P(11.995701789855957, 13.40679931640625), P(4.666845798492432, 13.407068252563477), P(17.34014129638672, 13.407068252563477), P(10.533260345458984, 13.407337188720703), P(18.75446891784668, 13.407607078552246)]"
logo_129,207,14,"[25, 22, 18, 17, 17, 11, 17, 13, 9, 13, 13, 13, 5, 14]",25,"[P(14.570354461669922, 9.686600685119629), P(9.541460037231445, 9.801370620727539), P(12.112619400024414, 10.083590507507324), P(7.956189155578613, 13.250905990600586), P(9.358150482177734, 13.250905990600586), P(13.537965774536133, 13.251175880432129), P(4.37118673324585, 13.267302513122559), P(6.271737575531006, 13.267302513122559), P(10.359091758728027, 13.267302513122559), P(11.797070503234863, 13.267302513122559), P(14.656633377075195, 13.267302513122559), P(16.2529239654541, 13.267302513122559), P(17.875823974609375, 13.267302513122559), P(18.91869354248047, 13.267302513122559)]"
logo_128,214,16,"[14, 24, 21, 7, 6, 11, 17, 17, 17, 13, 13, 13, 13, 5, 14, 9]",24,"[P(17.07996368408203, 7.893965244293213), P(7.003897666931152, 8.347667694091797), P(12.230345726013184, 8.701652526855469), P(17.442548751831055, 10.863190650939941), P(18.842628479003906, 10.863190650939941), P(13.425615310668945, 14.714823722839355), P(8.341890335083008, 14.715092658996582), P(9.633382797241211, 14.715092658996582), P(4.834834098815918, 14.736326217651367), P(6.741836071014404, 14.736326217651367), P(11.7277250289917, 14.736326217651367), P(14.384895324707031, 14.736326217651367), P(15.930386543273926, 14.736326217651367), P(17.52264404296875, 14.736326217651367), P(18.370649337768555, 14.736326217651367), P(10.414998054504395, 14.736595153808594)]"
logo_130,76,7,"[11, 13, 14, 11, 13, 9, 5]",14,"[P(4.380006313323975, 10.80833625793457), P(6.84356689453125, 10.80833625793457), P(8.694597244262695, 10.80833625793457), P(13.514607429504395, 10.80833625793457), P(15.978168487548828, 10.80833625793457), P(17.90951156616211, 10.80833625793457), P(11.924700736999512, 12.03345012664795)]"
logo_131,71,7,"[10, 10, 14, 8, 12, 12, 5]",14,"[P(4.344741344451904, 10.74803352355957), P(13.536540031433105, 10.74803352355957), P(11.262687683105469, 10.803726196289062), P(19.655258178710938, 10.803726196289062), P(6.981533050537109, 10.80380630493164), P(16.17333221435547, 10.80380630493164), P(11.979721069335938, 12.118560791015625)]"
logo_126,415,65,"[16, 16, 16, 22, 25, 25, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 17, 17, 23, 13, 13, 13, 17, 5, 5, 9, 7]",25,"[P(17.26354217529297, 7.118666172027588), P(11.326435089111328, 7.764546871185303), P(15.432065963745117, 7.802445411682129), P(11.810240745544434, 9.274291038513184), P(8.119338989257812, 9.926891326904297), P(14.82193374633789, 9.926891326904297), P(18.963043212890625, 10.442682266235352), P(18.96331214904785, 10.445100784301758), P(18.96331214904785, 10.448326110839844), P(18.963581085205078, 10.452627182006836), P(18.963848114013672, 10.456390380859375), P(18.965194702148438, 10.482730865478516), P(18.96546173095703, 10.487030982971191), P(18.965999603271484, 10.499126434326172), P(18.967342376708984, 10.522509574890137), P(18.971914291381836, 10.607982635498047), P(18.97433090209961, 10.65501880645752), P(18.975675582885742, 10.68028450012207), P(18.97675132751465, 10.699636459350586), P(18.97809600830078, 10.723827362060547), P(18.978633880615234, 10.731890678405762), P(18.978900909423828, 10.739953994750977), P(18.979169845581055, 10.742910385131836), P(18.979169845581055, 10.743717193603516), P(18.479507446289062, 11.265958786010742), P(18.479774475097656, 11.281547546386719), P(18.479774475097656, 11.314070701599121), P(18.479774475097656, 11.359763145446777), P(18.479774475097656, 11.3801908493042), P(18.479774475097656, 11.392285346984863), P(5.537965297698975, 11.40464973449707), P(5.537965297698975, 11.405993461608887), P(18.479774475097656, 11.406262397766113), P(5.538234233856201, 11.410831451416016), P(5.538503170013428, 11.414056777954102), P(5.539577960968018, 11.437440872192383), P(5.539846897125244, 11.444429397583008), P(5.540115833282471, 11.448461532592773), P(18.479774475097656, 11.455449104309082), P(5.540922164916992, 11.461899757385254), P(5.540922164916992, 11.464588165283203), P(5.541728496551514, 11.477758407592773), P(18.479774475097656, 11.479639053344727), P(5.541996955871582, 11.485821723937988), P(5.5428032875061035, 11.497648239135742), P(5.5428032875061035, 11.501948356628418), P(5.5444159507751465, 11.529363632202148), P(5.545222759246826, 11.544953346252441), P(5.546297550201416, 11.569681167602539), P(5.547372817993164, 11.590108871459961), P(5.548985481262207, 11.620749473571777), P(5.550060749053955, 11.638757705688477), P(5.5514044761657715, 11.665367126464844), P(13.412446022033691, 15.848138809204102), P(8.642924308776855, 15.849750518798828), P(9.86802864074707, 15.849750518798828), P(5.651659965515137, 15.866415023803711), P(7.18881893157959, 15.866683959960938), P(11.908884048461914, 15.866683959960938), P(14.238409042358398, 15.866683959960938), P(15.575326919555664, 15.866683959960938), P(16.92218780517578, 15.866683959960938), P(17.743852615356445, 15.866683959960938), P(10.686735153198242, 15.866952896118164), P(18.241634368896484, 15.866952896118164)]"
logo_13,116,14,"[9, 11, 9, 8, 13, 14, 8, 11, 6, 6, 4, 5, 6, 6]",14,"[P(6.294046878814697, 10.095148086547852), P(10.239215850830078, 11.076737403869629), P(16.897727966308594, 11.108452796936035), P(5.569144248962402, 11.118935585021973), P(8.956592559814453, 11.118935585021973), P(11.358420372009277, 11.118935585021973), P(14.298078536987305, 11.118935585021973), P(18.27791976928711, 11.118935585021973), P(5.879855155944824, 11.424539566040039), P(14.60905933380127, 11.424539566040039), P(17.013843536376953, 11.632576942443848), P(13.477221488952637, 11.812122344970703), P(5.880123615264893, 12.109394073486328), P(14.60905933380127, 12.109394073486328)]"
logo_133,126,7,"[25, 19, 19, 21, 21, 14, 7]",25,"[P(10.434188842773438, 10.513399124145508), P(4.518483638763428, 10.592180252075195), P(13.871929168701172, 10.592206954956055), P(6.9139885902404785, 10.599356651306152), P(16.257890701293945, 10.599356651306152), P(18.12276268005371, 10.599356651306152), P(12.374375343322754, 12.095027923583984)]"
logo_134,69,7,"[9, 9, 13, 13, 9, 11, 5]",13,"[P(4.381941318511963, 10.764402389526367), P(13.237303733825684, 10.764402389526367), P(8.66193962097168, 10.803564071655273), P(17.517303466796875, 10.803564071655273), P(17.81989860534668, 10.803564071655273), P(9.05707836151123, 10.80356502532959), P(11.748916625976562, 11.811286926269531)]"
logo_132,122,7,"[21, 21, 12, 18, 18, 25, 7]",25,"[P(6.92592191696167, 10.77055835723877), P(15.879766464233398, 10.77055835723877), P(17.987430572509766, 10.777600288391113), P(4.649676322937012, 10.795151710510254), P(13.603522300720215, 10.795151710510254), P(8.952654838562012, 10.844231605529785), P(12.303873062133789, 11.92624568939209)]"
logo_135,148,7,"[17, 22, 35, 17, 22, 22, 13]",35,"[P(4.382559776306152, 10.69076919555664), P(6.731645584106445, 10.69076919555664), P(9.090166091918945, 10.69076919555664), P(13.541136741638184, 10.69076919555664), P(15.85331916809082, 10.69076919555664), P(17.94316291809082, 10.69076919555664), P(11.40245532989502, 11.824498176574707)]"
logo_137,72,7,"[9, 13, 15, 9, 13, 8, 5]",15,"[P(4.389493942260742, 10.210776329040527), P(6.861924171447754, 10.210776329040527), P(10.61900520324707, 10.210776329040527), P(14.055373191833496, 10.211098670959473), P(16.52775001525879, 10.211098670959473), P(18.294113159179688, 10.211098670959473), P(12.042777061462402, 11.629441261291504)]"
logo_136,107,9,"[17, 17, 12, 12, 18, 8, 9, 5, 9]",18,"[P(5.159558296203613, 9.643106460571289), P(14.831377029418945, 9.643106460571289), P(8.018607139587402, 9.713876724243164), P(17.690452575683594, 9.713876724243164), P(8.751471519470215, 9.714037895202637), P(18.188535690307617, 9.71417236328125), P(12.639825820922852, 11.51453685760498), P(7.68910551071167, 11.514860153198242), P(17.360952377319336, 11.514860153198242)]"
logo_138,117,7,"[15, 15, 13, 25, 19, 25, 5]",25,"[P(4.386456489562988, 10.790864944458008), P(13.331055641174316, 10.790864944458008), P(17.81747817993164, 10.790864944458008), P(6.794083595275879, 10.790891647338867), P(8.636029243469238, 10.790891647338867), P(15.738710403442383, 10.790891647338867), P(11.991144180297852, 12.190930366516113)]"
logo_139,106,7,"[11, 11, 25, 25, 13, 16, 5]",25,"[P(4.386134147644043, 10.762736320495605), P(13.596292495727539, 10.762736320495605), P(6.797362804412842, 10.810311317443848), P(16.00749397277832, 10.810311317443848), P(17.817829132080078, 10.810338020324707), P(9.002730369567871, 10.810445785522461), P(11.648015022277832, 11.87818717956543)]"
logo_14,128,15,"[9, 9, 13, 10, 13, 5, 10, 11, 7, 9, 7, 7, 4, 7, 7]",13,"[P(4.380863189697266, 9.715495109558105), P(18.5566463470459, 9.715495109558105), P(9.816691398620605, 11.127671241760254), P(5.952694416046143, 11.152667999267578), P(7.650853633880615, 11.152667999267578), P(10.810375213623047, 11.152667999267578), P(13.254402160644531, 11.152667999267578), P(16.752586364746094, 11.152667999267578), P(11.692514419555664, 11.152935981750488), P(15.326972007751465, 11.152936935424805), P(6.331676006317139, 11.458540916442871), P(13.633651733398438, 11.458540916442871), P(15.57962703704834, 11.486494064331055), P(6.331676006317139, 12.138287544250488), P(13.633651733398438, 12.138287544250488)]"
logo_140,150,16,"[7, 9, 7, 5, 10, 7, 21, 13, 15, 8, 10, 10, 6, 12, 5, 5]",21,"[P(12.000247955322266, 4.337428092956543), P(9.09237289428711, 5.804733753204346), P(17.939285278320312, 6.723440647125244), P(15.527278900146484, 15.818164825439453), P(16.2026309967041, 15.818412780761719), P(7.781278610229492, 16.430635452270508), P(9.775398254394531, 16.430635452270508), P(11.075847625732422, 16.430635452270508), P(12.417391777038574, 16.430635452270508), P(14.933375358581543, 16.45737075805664), P(5.940399646759033, 16.457372665405273), P(13.258857727050781, 16.457372665405273), P(15.527525901794434, 16.457372665405273), P(17.04384994506836, 16.457372665405273), P(7.614668369293213, 16.790592193603516), P(10.90948486328125, 16.790592193603516)]"
