id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_111_9,13,1,[13],13,"[P(11.390493392944336, 13.337748527526855)]"
logo_112_1,16,1,[16],16,"[P(13.085819244384766, 11.46860122680664)]"
logo_112_10,22,1,[22],22,"[P(13.074420928955078, 13.7072172164917)]"
logo_112_11,21,1,[21],21,"[P(13.494367599487305, 13.7072172164917)]"
logo_112_13,22,1,[22],22,"[P(14.687255859375, 13.7072172164917)]"
logo_112_12,37,1,[37],37,"[P(14.054056167602539, 13.699933052062988)]"
logo_112_14,20,1,[20],20,"[P(15.279251098632812, 13.693536758422852)]"
logo_112_16,22,1,[22],22,"[P(16.061115264892578, 13.7072172164917)]"
logo_112_18,25,1,[25],25,"[P(16.802555084228516, 13.7072172164917)]"
logo_112_15,24,1,[24],24,"[P(15.59023380279541, 13.7072172164917)]"
logo_112_2,19,1,[19],19,"[P(15.081722259521484, 11.468655586242676)]"
logo_112_19,21,1,[21],21,"[P(17.301631927490234, 13.707218170166016)]"
logo_112_17,21,1,[21],21,"[P(16.445556640625, 13.707218170166016)]"
logo_112_20,20,1,[20],20,"[P(17.832210540771484, 13.693536758422852)]"
logo_112_24,17,1,[17],17,"[P(5.767519950866699, 10.372099876403809)]"
logo_112_21,15,1,[15],15,"[P(18.13921356201172, 13.7072172164917)]"
logo_112_22,25,1,[25],25,"[P(18.679550170898438, 13.7072172164917)]"
logo_112_23,20,1,[20],20,"[P(19.386180877685547, 13.693536758422852)]"
logo_112_27,5,1,[5],5,"[P(4.844356060028076, 13.6954984664917)]"
logo_112_26,6,1,[6],6,"[P(7.152237415313721, 9.72591781616211)]"
logo_112_25,11,1,[11],11,"[P(5.641513824462891, 10.84268569946289)]"
logo_112_28,5,1,[5],5,"[P(7.93695068359375, 12.58768081665039)]"
logo_112_4,20,1,[20],20,"[P(18.678367614746094, 10.74925708770752)]"
logo_112_5,21,1,[21],21,"[P(10.450370788574219, 13.7072172164917)]"
logo_112_3,15,1,[15],15,"[P(17.1046142578125, 11.468602180480957)]"
logo_112_7,19,1,[19],19,"[P(11.486530303955078, 13.7072172164917)]"
logo_112_6,10,1,[10],10,"[P(11.136816024780273, 13.693509101867676)]"
logo_112_8,21,1,[21],21,"[P(12.11489200592041, 13.869482040405273)]"
logo_113_0,13,1,[13],13,"[P(10.173039436340332, 10.811910629272461)]"
logo_112_9,20,1,[20],20,"[P(12.76583194732666, 13.693536758422852)]"
logo_113_1,16,1,[16],16,"[P(12.881381034851074, 11.417640686035156)]"
logo_113_10,22,1,[22],22,"[P(12.869635581970215, 13.725172996520996)]"
logo_113_11,21,1,[21],21,"[P(13.30256462097168, 13.725172996520996)]"
logo_113_12,37,1,[37],37,"[P(13.879427909851074, 13.717646598815918)]"
logo_113_13,22,1,[22],22,"[P(14.53211498260498, 13.725172996520996)]"
logo_113_15,24,1,[24],24,"[P(15.462911605834961, 13.725172996520996)]"
logo_113_14,20,1,[20],20,"[P(15.142332077026367, 13.711034774780273)]"
logo_113_16,22,1,[22],22,"[P(15.94827938079834, 13.725172996520996)]"
logo_113_17,21,1,[21],21,"[P(16.344573974609375, 13.725172996520996)]"
logo_113_18,25,1,[25],25,"[P(16.71253776550293, 13.725118637084961)]"
logo_113_19,21,1,[21],21,"[P(17.22698974609375, 13.725172996520996)]"
logo_113_2,19,1,[19],19,"[P(14.938676834106445, 11.41761302947998)]"
logo_113_20,20,1,[20],20,"[P(17.773937225341797, 13.711034774780273)]"
logo_113_21,15,1,[15],15,"[P(18.090267181396484, 13.725172996520996)]"
logo_113_23,20,1,[20],20,"[P(19.37569808959961, 13.711034774780273)]"
logo_113_24,21,1,[21],21,"[P(4.970630645751953, 11.651778221130371)]"
logo_113_25,13,1,[13],13,"[P(8.306689262390137, 12.405311584472656)]"
logo_113_22,25,1,[25],25,"[P(18.647294998168945, 13.725118637084961)]"
logo_113_26,38,1,[38],38,"[P(6.763361930847168, 9.621092796325684)]"
logo_113_28,37,1,[37],37,"[P(5.333380699157715, 13.617659568786621)]"
logo_113_27,9,1,[9],9,"[P(5.188963413238525, 12.439178466796875)]"
logo_113_3,15,1,[15],15,"[P(17.02387046813965, 11.417640686035156)]"
logo_113_4,20,1,[20],20,"[P(18.64603042602539, 10.676175117492676)]"
logo_113_5,21,1,[21],21,"[P(10.164815902709961, 13.725172996520996)]"
logo_113_7,19,1,[19],19,"[P(11.232878684997559, 13.725172996520996)]"
logo_113_6,10,1,[10],10,"[P(10.872413635253906, 13.711034774780273)]"
logo_113_8,21,1,[21],21,"[P(11.880566596984863, 13.89251708984375)]"
logo_113_9,20,1,[20],20,"[P(12.551584243774414, 13.711034774780273)]"
logo_114_0,13,1,[13],13,"[P(5.120288848876953, 14.971790313720703)]"
logo_114_1,22,1,[22],22,"[P(8.055726051330566, 14.971790313720703)]"
logo_114_10,22,1,[22],22,"[P(9.121236801147461, 18.858856201171875)]"
logo_114_11,21,1,[21],21,"[P(9.765510559082031, 18.858856201171875)]"
logo_114_13,22,1,[22],22,"[P(11.539454460144043, 18.858856201171875)]"
logo_114_12,37,1,[37],37,"[P(11.180574417114258, 18.848827362060547)]"
logo_114_14,20,1,[20],20,"[P(12.420283317565918, 18.839984893798828)]"
logo_114_15,24,1,[24],24,"[P(12.914629936218262, 18.858856201171875)]"
logo_114_17,21,1,[21],21,"[P(14.22427749633789, 18.858882904052734)]"
logo_114_16,22,1,[22],22,"[P(13.628922462463379, 18.858856201171875)]"
logo_114_18,25,1,[25],25,"[P(14.781920433044434, 18.85885238647461)]"
logo_114_2,19,1,[19],19,"[P(11.655433654785156, 14.892901420593262)]"
logo_114_19,21,1,[21],21,"[P(15.534971237182617, 18.858882904052734)]"
logo_114_20,20,1,[20],20,"[P(16.331430435180664, 18.839984893798828)]"
logo_114_22,25,1,[25],25,"[P(17.6300048828125, 18.85885238647461)]"
logo_114_21,15,1,[15],15,"[P(16.820186614990234, 18.858829498291016)]"
logo_114_23,20,1,[20],20,"[P(18.668556213378906, 18.839984893798828)]"
logo_114_24,59,1,[59],59,"[P(11.356976509094238, 11.6899995803833)]"
logo_114_25,21,1,[21],21,"[P(9.937478065490723, 10.028192520141602)]"
logo_114_27,40,1,[40],40,"[P(13.839512825012207, 4.361567497253418)]"
logo_114_26,36,1,[36],36,"[P(11.9031982421875, 7.489614486694336)]"
logo_114_29,23,1,[23],23,"[P(9.385558128356934, 8.715347290039062)]"
logo_114_28,24,1,[24],24,"[P(15.941640853881836, 8.781763076782227)]"
logo_114_3,15,1,[15],15,"[P(14.822964668273926, 14.892873764038086)]"
logo_114_5,21,1,[21],21,"[P(5.178991317749023, 18.858856201171875)]"
logo_114_6,10,1,[10],10,"[P(6.189858436584473, 18.83995819091797)]"
logo_114_4,21,1,[21],21,"[P(16.866710662841797, 14.971790313720703)]"
logo_114_8,21,1,[21],21,"[P(7.668274879455566, 19.082077026367188)]"
logo_114_7,19,1,[19],19,"[P(6.737451076507568, 18.858856201171875)]"
logo_114_9,20,1,[20],20,"[P(8.630276679992676, 18.839984893798828)]"
logo_115_0,7,1,[7],7,"[P(6.285983085632324, 10.711060523986816)]"
logo_115_1,13,1,[13],13,"[P(8.682703971862793, 10.711060523986816)]"
logo_115_10,13,1,[13],13,"[P(9.765085220336914, 14.98468017578125)]"
logo_115_11,13,1,[13],13,"[P(10.14111042022705, 14.994087219238281)]"
logo_115_12,13,1,[13],13,"[P(10.599113464355469, 14.994087219238281)]"
logo_115_13,17,1,[17],17,"[P(11.254940032958984, 14.984679222106934)]"
logo_115_14,13,1,[13],13,"[P(12.014513969421387, 14.994087219238281)]"
logo_115_15,13,1,[13],13,"[P(12.708775520324707, 14.98468017578125)]"
logo_115_17,13,1,[13],13,"[P(13.61994457244873, 14.994087219238281)]"
logo_115_16,18,1,[18],18,"[P(13.084800720214844, 14.994087219238281)]"
logo_115_18,5,1,[5],5,"[P(14.0752592086792, 14.994087219238281)]"
logo_115_2,15,1,[15],15,"[P(11.815078735351562, 10.655691146850586)]"
logo_115_19,13,1,[13],13,"[P(14.465797424316406, 14.98468017578125)]"
logo_115_20,5,1,[5],5,"[P(14.992609024047852, 14.994087219238281)]"
logo_115_21,13,1,[13],13,"[P(15.53742790222168, 14.98468017578125)]"
logo_115_23,13,1,[13],13,"[P(16.60637092590332, 14.98468017578125)]"
logo_115_24,13,1,[13],13,"[P(17.372127532958984, 14.98468017578125)]"
logo_115_22,11,1,[11],11,"[P(15.912647247314453, 14.994356155395508)]"
logo_115_25,60,1,[60],60,"[P(4.380863189697266, 14.609460830688477)]"
logo_115_26,3,1,[3],3,"[P(15.60784912109375, 9.942883491516113)]"
logo_115_3,11,1,[11],11,"[P(14.512565612792969, 10.655959129333496)]"
logo_115_5,13,1,[13],13,"[P(6.470904350280762, 14.994087219238281)]"
logo_115_4,13,1,[13],13,"[P(16.0798282623291, 10.711060523986816)]"
logo_115_7,11,1,[11],11,"[P(7.770461082458496, 14.994087219238281)]"
logo_115_6,10,1,[10],10,"[P(7.312458038330078, 14.98468017578125)]"
logo_115_8,5,1,[5],5,"[P(8.177395820617676, 15.258566856384277)]"
logo_115_9,25,1,[25],25,"[P(8.909286499023438, 14.984411239624023)]"
logo_116_0,7,1,[7],7,"[P(6.285983085632324, 10.711060523986816)]"
logo_116_10,13,1,[13],13,"[P(9.764816284179688, 14.98468017578125)]"
logo_116_11,13,1,[13],13,"[P(10.14111042022705, 14.994087219238281)]"
logo_116_1,13,1,[13],13,"[P(8.682703971862793, 10.711060523986816)]"
logo_116_13,17,1,[17],17,"[P(11.254940032958984, 14.984679222106934)]"
logo_116_12,13,1,[13],13,"[P(10.599113464355469, 14.994087219238281)]"
logo_116_15,13,1,[13],13,"[P(12.708775520324707, 14.98468017578125)]"
logo_116_14,13,1,[13],13,"[P(12.014513969421387, 14.994087219238281)]"
logo_116_19,13,1,[13],13,"[P(14.465797424316406, 14.98468017578125)]"
logo_116_18,5,1,[5],5,"[P(14.0752592086792, 14.994087219238281)]"
logo_116_17,13,1,[13],13,"[P(13.61994457244873, 14.994087219238281)]"
logo_116_16,18,1,[18],18,"[P(13.084800720214844, 14.994087219238281)]"
logo_116_20,5,1,[5],5,"[P(14.992609024047852, 14.994087219238281)]"
logo_116_2,15,1,[15],15,"[P(11.815078735351562, 10.655691146850586)]"
logo_116_21,13,1,[13],13,"[P(15.53742790222168, 14.98468017578125)]"
logo_116_22,11,1,[11],11,"[P(15.912647247314453, 14.994356155395508)]"
logo_116_23,13,1,[13],13,"[P(16.60637092590332, 14.98468017578125)]"
logo_116_26,3,1,[3],3,"[P(10.601531982421875, 9.942883491516113)]"
logo_116_25,60,1,[60],60,"[P(4.380863189697266, 14.609460830688477)]"
logo_116_24,13,1,[13],13,"[P(17.372127532958984, 14.98468017578125)]"
logo_116_3,11,1,[11],11,"[P(14.512565612792969, 10.655959129333496)]"
logo_116_5,13,1,[13],13,"[P(6.470904350280762, 14.994087219238281)]"
logo_116_4,13,1,[13],13,"[P(16.0798282623291, 10.711060523986816)]"
logo_116_6,10,1,[10],10,"[P(7.312458038330078, 14.98468017578125)]"
logo_116_8,5,1,[5],5,"[P(8.177395820617676, 15.258566856384277)]"
logo_116_7,11,1,[11],11,"[P(7.770461082458496, 14.994087219238281)]"
logo_116_9,25,1,[25],25,"[P(8.909286499023438, 14.984411239624023)]"
logo_117_0,9,1,[9],9,"[P(15.294449806213379, 9.573175430297852)]"
logo_117_10,17,1,[17],17,"[P(15.771535873413086, 13.572637557983398)]"
logo_117_1,9,1,[9],9,"[P(10.132509231567383, 9.573175430297852)]"
logo_117_11,5,1,[5],5,"[P(17.15118980407715, 13.572368621826172)]"
logo_117_12,12,1,[12],12,"[P(18.090042114257812, 13.572368621826172)]"
logo_117_13,9,1,[9],9,"[P(4.970569133758545, 9.573175430297852)]"
logo_117_15,31,1,[31],31,"[P(11.214082717895508, 10.598037719726562)]"
logo_117_14,36,1,[36],36,"[P(5.740626811981201, 11.222953796386719)]"
logo_117_2,23,1,[23],23,"[P(5.44980525970459, 13.572369575500488)]"
logo_117_16,36,1,[36],36,"[P(16.060476303100586, 11.222953796386719)]"
logo_117_3,13,1,[13],13,"[P(6.989114284515381, 13.572368621826172)]"
logo_117_5,17,1,[17],17,"[P(9.736595153808594, 13.557854652404785)]"
logo_117_4,17,1,[17],17,"[P(8.459077835083008, 13.557854652404785)]"
logo_117_6,9,1,[9],9,"[P(10.672491073608398, 13.572369575500488)]"
logo_117_9,13,1,[13],13,"[P(14.400485038757324, 13.572368621826172)]"
logo_117_8,15,1,[15],15,"[P(13.458406448364258, 13.556241989135742)]"
logo_117_7,13,1,[13],13,"[P(11.947051048278809, 13.572368621826172)]"
logo_118_0,9,1,[9],9,"[P(5.146082401275635, 6.584061622619629)]"
logo_118_1,17,1,[17],17,"[P(4.9845452308654785, 16.502351760864258)]"
logo_118_10,5,1,[5],5,"[P(17.38718032836914, 16.502351760864258)]"
logo_118_11,14,1,[14],14,"[P(18.38946533203125, 16.502351760864258)]"
logo_118_12,14,1,[14],14,"[P(4.377906322479248, 8.86735725402832)]"
logo_118_14,14,1,[14],14,"[P(10.206961631774902, 8.86735725402832)]"
logo_118_13,10,1,[10],10,"[P(8.327644348144531, 8.86735725402832)]"
logo_118_2,13,1,[13],13,"[P(6.682703971862793, 16.502351760864258)]"
logo_118_3,17,1,[17],17,"[P(8.224432945251465, 16.489181518554688)]"
logo_118_4,17,1,[17],17,"[P(9.514581680297852, 16.489181518554688)]"
logo_118_5,9,1,[9],9,"[P(10.484881401062012, 16.50235366821289)]"
logo_118_7,11,1,[11],11,"[P(13.481790542602539, 16.48971939086914)]"
logo_118_6,13,1,[13],13,"[P(11.818841934204102, 16.502351760864258)]"
logo_119_1,20,1,[20],20,"[P(5.430721759796143, 14.788738250732422)]"
logo_118_9,13,1,[13],13,"[P(15.903508186340332, 16.502351760864258)]"
logo_118_8,13,1,[13],13,"[P(14.471442222595215, 16.502351760864258)]"
logo_119_0,9,1,[9],9,"[P(5.142857551574707, 8.294986724853516)]"
logo_119_10,5,1,[5],5,"[P(16.842897415161133, 14.788738250732422)]"
logo_119_12,20,1,[20],20,"[P(9.989786148071289, 11.171213150024414)]"
logo_119_11,12,1,[12],12,"[P(17.94866371154785, 14.788738250732422)]"
logo_119_13,9,1,[9],9,"[P(13.066254615783691, 11.171213150024414)]"
logo_119_14,20,1,[20],20,"[P(15.72933578491211, 11.171213150024414)]"
logo_119_3,18,1,[18],18,"[P(8.264749526977539, 14.761859893798828)]"
logo_119_4,18,1,[18],18,"[P(9.534202575683594, 14.761859893798828)]"
logo_119_2,13,1,[13],13,"[P(6.748824119567871, 14.788738250732422)]"
logo_119_7,15,1,[15],15,"[P(13.253864288330078, 14.76911735534668)]"
logo_119_5,9,1,[9],9,"[P(10.431124687194824, 14.788738250732422)]"
logo_119_6,13,1,[13],13,"[P(11.703266143798828, 14.788738250732422)]"
logo_119_8,13,1,[13],13,"[P(14.133853912353516, 14.788738250732422)]"
logo_119_9,15,1,[15],15,"[P(15.687139511108398, 14.788738250732422)]"
logo_11_0,12,1,[12],12,"[P(6.094342231750488, 10.234107971191406)]"
logo_11_1,6,1,[6],6,"[P(6.275231838226318, 12.66308307647705)]"
logo_11_2,6,1,[6],6,"[P(6.282220363616943, 11.683913230895996)]"
logo_11_4,11,1,[11],11,"[P(10.81198787689209, 11.937374114990234)]"
logo_11_3,13,1,[13],13,"[P(8.813600540161133, 11.937374114990234)]"
logo_11_5,14,1,[14],14,"[P(11.927967071533203, 11.164360046386719)]"
logo_11_7,23,1,[23],23,"[P(16.92084503173828, 11.937105178833008)]"
logo_120_0,9,1,[9],9,"[P(18.213682174682617, 8.297540664672852)]"
logo_11_6,21,1,[21],21,"[P(13.939793586730957, 11.357613563537598)]"
logo_120_10,5,1,[5],5,"[P(16.48837661743164, 14.817363739013672)]"
logo_11_8,16,1,[16],16,"[P(18.219863891601562, 11.983604431152344)]"
logo_120_1,23,1,[23],23,"[P(5.973390579223633, 14.817094802856445)]"
logo_120_12,23,1,[23],23,"[P(9.085875511169434, 11.255745887756348)]"
logo_120_11,12,1,[12],12,"[P(17.273754119873047, 14.817363739013672)]"
logo_120_13,9,1,[9],9,"[P(12.365811347961426, 11.255745887756348)]"
logo_120_14,23,1,[23],23,"[P(15.195808410644531, 11.255745887756348)]"
logo_120_3,13,1,[13],13,"[P(8.779733657836914, 14.802850723266602)]"
logo_120_2,13,1,[13],13,"[P(7.437709808349609, 14.817363739013672)]"
logo_120_4,13,1,[13],13,"[P(9.841419219970703, 14.802850723266602)]"
logo_120_5,9,1,[9],9,"[P(10.496438980102539, 14.817094802856445)]"
logo_120_6,13,1,[13],13,"[P(11.625319480895996, 14.817363739013672)]"
logo_120_7,11,1,[11],11,"[P(13.06894302368164, 14.8109130859375)]"
logo_120_8,13,1,[13],13,"[P(13.825830459594727, 14.817363739013672)]"
logo_120_9,15,1,[15],15,"[P(15.149577140808105, 14.817364692687988)]"
logo_121_10,12,1,[12],12,"[P(18.460691452026367, 15.392017364501953)]"
logo_121_0,20,1,[20],20,"[P(4.520628929138184, 15.392017364501953)]"
logo_121_11,5,1,[5],5,"[P(5.6629486083984375, 7.083187580108643)]"
logo_121_1,13,1,[13],13,"[P(7.253326416015625, 15.392017364501953)]"
logo_121_13,5,1,[5],5,"[P(10.738073348999023, 7.082918643951416)]"
logo_121_12,5,1,[5],5,"[P(8.20051097869873, 7.083187580108643)]"
logo_121_15,5,1,[5],5,"[P(18.350223541259766, 7.082918643951416)]"
logo_121_14,5,1,[5],5,"[P(15.812660217285156, 7.082918643951416)]"
logo_121_16,5,1,[5],5,"[P(6.29754114151001, 7.082918643951416)]"
logo_121_17,5,1,[5],5,"[P(12.21825122833252, 8.563096046447754)]"
logo_121_2,18,1,[18],18,"[P(8.228464126586914, 15.346863746643066)]"
logo_121_3,18,1,[18],18,"[P(9.644402503967285, 15.346863746643066)]"
logo_121_18,5,1,[5],5,"[P(16.44725227355957, 7.082918643951416)]"
logo_121_4,9,1,[9],9,"[P(10.438920021057129, 15.392017364501953)]"
logo_121_5,13,1,[13],13,"[P(12.709582328796387, 15.392017364501953)]"
logo_121_6,15,1,[15],15,"[P(13.743315696716309, 15.359763145446777)]"
logo_121_7,13,1,[13],13,"[P(14.509879112243652, 15.392017364501953)]"
logo_121_8,15,1,[15],15,"[P(16.817363739013672, 15.392016410827637)]"
logo_121_9,5,1,[5],5,"[P(17.625051498413086, 15.392017364501953)]"
logo_122_0,16,1,[16],16,"[P(4.373337268829346, 13.323343276977539)]"
logo_122_11,5,1,[5],5,"[P(9.324284553527832, 9.321730613708496)]"
logo_122_10,12,1,[12],12,"[P(18.66872787475586, 13.323343276977539)]"
logo_122_1,13,1,[13],13,"[P(6.426555633544922, 13.323343276977539)]"
logo_122_12,5,1,[5],5,"[P(10.467142105102539, 9.321730613708496)]"
logo_122_13,5,1,[5],5,"[P(11.419432640075684, 9.321999549865723)]"
logo_122_14,5,1,[5],5,"[P(13.514581680297852, 9.321730613708496)]"
logo_122_15,5,1,[5],5,"[P(14.657439231872559, 9.321730613708496)]"
logo_122_17,6,1,[6],6,"[P(13.80029582977295, 9.321999549865723)]"
logo_122_16,6,1,[6],6,"[P(9.60999870300293, 9.321999549865723)]"
logo_122_3,13,1,[13],13,"[P(9.417014122009277, 13.3002290725708)]"
logo_122_18,5,1,[5],5,"[P(11.990861892700195, 10.179142951965332)]"
logo_122_2,13,1,[13],13,"[P(8.105899810791016, 13.3002290725708)]"
logo_122_4,9,1,[9],9,"[P(10.214487075805664, 13.323344230651855)]"
logo_122_5,13,1,[13],13,"[P(11.670743942260742, 13.323343276977539)]"
logo_122_6,11,1,[11],11,"[P(13.598173141479492, 13.300228118896484)]"
logo_122_7,13,1,[13],13,"[P(14.615240097045898, 13.323343276977539)]"
logo_122_8,13,1,[13],13,"[P(16.224163055419922, 13.323343276977539)]"
logo_123_1,22,1,[22],22,"[P(6.760381698608398, 14.940600395202637)]"
logo_123_0,25,1,[25],25,"[P(4.865474700927734, 14.931998252868652)]"
logo_122_9,5,1,[5],5,"[P(17.853782653808594, 13.323343276977539)]"
logo_123_10,19,1,[19],19,"[P(18.458810806274414, 14.931999206542969)]"
logo_123_11,22,1,[22],22,"[P(7.245800018310547, 9.707700729370117)]"
logo_123_12,13,1,[13],13,"[P(11.791425704956055, 9.734041213989258)]"
logo_123_14,16,1,[16],16,"[P(4.952559471130371, 7.895578861236572)]"
logo_123_13,22,1,[22],22,"[P(15.151727676391602, 9.707700729370117)]"
logo_123_15,16,1,[16],16,"[P(4.380592346191406, 12.847869873046875)]"
logo_123_2,13,1,[13],13,"[P(8.266362190246582, 14.931999206542969)]"
logo_123_4,14,1,[14],14,"[P(10.682167053222656, 14.940868377685547)]"
logo_123_3,13,1,[13],13,"[P(9.689558029174805, 14.931999206542969)]"
logo_123_5,22,1,[22],22,"[P(12.156700134277344, 14.940600395202637)]"
logo_123_8,17,1,[17],17,"[P(16.16341781616211, 14.931731224060059)]"
logo_123_7,21,1,[21],21,"[P(14.549389839172363, 14.932268142700195)]"
logo_123_6,15,1,[15],15,"[P(13.706491470336914, 14.932266235351562)]"
logo_124_0,25,1,[25],25,"[P(4.5590643882751465, 13.951350212097168)]"
logo_124_1,22,1,[22],22,"[P(6.63109827041626, 13.962370872497559)]"
logo_123_9,7,1,[7],7,"[P(17.706491470336914, 14.931999206542969)]"
logo_124_10,19,1,[19],19,"[P(18.597768783569336, 13.951082229614258)]"
logo_124_12,16,1,[16],16,"[P(11.769923210144043, 9.467275619506836)]"
logo_124_14,16,1,[16],16,"[P(8.140304565429688, 8.584598541259766)]"
logo_124_11,20,1,[20],20,"[P(9.072168350219727, 9.851095199584961)]"
logo_124_13,20,1,[20],20,"[P(13.185323715209961, 9.851095199584961)]"
logo_124_15,16,1,[16],16,"[P(7.8250226974487305, 12.156699180603027)]"
logo_124_3,13,1,[13],13,"[P(9.701653480529785, 13.951888084411621)]"
logo_124_2,13,1,[13],13,"[P(8.217981338500977, 13.951888084411621)]"
logo_124_4,14,1,[14],14,"[P(10.648032188415527, 13.962101936340332)]"
logo_124_5,22,1,[22],22,"[P(12.195672988891602, 13.962370872497559)]"
logo_124_6,15,1,[15],15,"[P(13.83738899230957, 13.951350212097168)]"
logo_124_7,21,1,[21],21,"[P(14.597232818603516, 13.951350212097168)]"
logo_124_8,17,1,[17],17,"[P(16.31904411315918, 13.951350212097168)]"
logo_124_9,7,1,[7],7,"[P(17.95242691040039, 13.951350212097168)]"
logo_125_0,29,1,[29],29,"[P(4.666845798492432, 13.407068252563477)]"
logo_125_1,25,1,[25],25,"[P(6.554226875305176, 13.40679931640625)]"
logo_125_10,26,1,[26],26,"[P(18.75446891784668, 13.407607078552246)]"
logo_125_11,34,1,[34],34,"[P(9.108722686767578, 10.309905052185059)]"
logo_125_13,5,1,[5],5,"[P(12.16207504272461, 10.030909538269043)]"
logo_125_14,5,1,[5],5,"[P(12.069615364074707, 10.781346321105957)]"
logo_125_12,5,1,[5],5,"[P(12.219057083129883, 9.278322219848633)]"
logo_125_16,5,1,[5],5,"[P(11.885499000549316, 12.282488822937012)]"
logo_125_15,5,1,[5],5,"[P(11.977692604064941, 11.531783103942871)]"
logo_125_17,5,1,[5],5,"[P(11.498723030090332, 9.314339637756348)]"
logo_125_18,5,1,[5],5,"[P(12.93885326385498, 9.314339637756348)]"
logo_125_19,34,1,[34],34,"[P(14.114502906799316, 10.309905052185059)]"
logo_125_2,31,1,[31],31,"[P(8.338395118713379, 13.387984275817871)]"
logo_125_3,31,1,[31],31,"[P(9.730682373046875, 13.387984275817871)]"
logo_125_4,18,1,[18],18,"[P(10.533260345458984, 13.407337188720703)]"
logo_125_5,25,1,[25],25,"[P(11.995701789855957, 13.40679931640625)]"
logo_125_6,23,1,[23],23,"[P(13.816961288452148, 13.3914794921875)]"
logo_125_7,27,1,[27],27,"[P(15.757291793823242, 13.384490013122559)]"
logo_125_9,12,1,[12],12,"[P(18.151592254638672, 13.384490966796875)]"
logo_125_8,23,1,[23],23,"[P(17.34014129638672, 13.407068252563477)]"
logo_126_0,3,1,[3],3,"[P(18.963848114013672, 10.456390380859375)]"
