"alias","logo","path_0","path_1","path_2","path_3","path_4","path_5","path_6","path_7","time"
"TestJani","path/logo_55_path_full.svg","false","false","false","false","false","false","true","false",""
"Jani","path/logo_111_path_full.svg","true","true","true","true","true","true","false","false",""
"Julia","path/logo_30_path_full.svg","false","false","true","false","false","false","false","false",""
"Julia","path/logo_37_path_full.svg","true","false","false","false","false","false","false","false",""
"Niklas","path/logo_144_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim_Harry","path/logo_142_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim","path/logo_0_path_full.svg","true","true","true","true","true","true","true","false",""
"Jan B.","path/logo_328_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617454146, nanoseconds=682000000)"
"Sarah","path/logo_323_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453838, nanoseconds=79000000)"
"Tim","path/logo_358_path_full.svg","true","false","false","false","true","false","false","false","Timestamp(seconds=1617453618, nanoseconds=5000000)"
"Sarah","path/logo_262_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453613, nanoseconds=198000000)"
"TestJani","path/logo_79_path_full.svg","false","false","false","false","false","false","true","false",""
"Kikipu","path/logo_144_path_full.svg","false","true","true","false","false","false","false","false",""
"Jakob","path/logo_241_path_full.svg","true","true","false","false","false","true","false","false","Timestamp(seconds=1617450361, nanoseconds=482000000)"
"Niklas","path/logo_179_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_78_path_full.svg","false","false","false","false","false","false","false","false",""
"Ramo","path/logo_136_path_full.svg","false","false","false","false","false","false","false","false",""
"TestJani","path/logo_94_path_full.svg","false","false","false","false","false","false","false","false",""
"Jonas","path/logo_12_path_full.svg","false","false","false","false","false","false","false","false",""
"Julia","path/logo_171_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_109_path_full.svg","true","true","true","false","false","true","false","false",""
"Tim","path/logo_235_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453020, nanoseconds=796000000)"
"Jakob","path/logo_176_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_382_path_full.svg","true","false","false","false","false","false","false","true","Timestamp(seconds=1617452861, nanoseconds=720000000)"
"Sarah_240321","path/logo_29_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_109_path_full.svg","false","false","false","false","false","false","false","false",""
"Jakob","path/logo_376_path_full.svg","true","false","false","true","false","false","false","false","Timestamp(seconds=1617450753, nanoseconds=577000000)"
"Niklas","path/logo_30_path_full.svg","true","false","false","false","false","false","false","false",""
"Ramo","path/logo_148_path_full.svg","false","false","true","false","false","false","false","false",""
"Ramo","path/logo_112_path_full.svg","false","true","false","false","false","false","false","false",""
"Jakob","path/logo_46_path_full.svg","true","false","false","false","false","false","false","false",""
"Lena","path/logo_40_path_full.svg","true","true","true","true","true","true","true","false",""
"Sarah","path/logo_264_path_full.svg","false","false","true","false","false","false","false","false","Timestamp(seconds=1617453622, nanoseconds=160000000)"
"TestJani","path/logo_124_path_full.svg","false","false","false","false","false","false","false","false",""
"Julia","path/logo_84_path_full.svg","true","true","true","false","true","false","true","true",""
"TestJani","path/logo_83_path_full.svg","false","false","false","false","false","false","true","false",""
"Sarah","path/logo_335_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453885, nanoseconds=400000000)"
"Ramo","path/logo_168_path_full.svg","false","false","false","false","false","false","false","false",""
"Jakob","path/logo_350_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450691, nanoseconds=856000000)"
"Kikipu","path/logo_150_path_full.svg","true","true","false","true","false","true","false","false",""
"Sarah_240321","path/logo_112_path_full.svg","true","true","true","false","false","false","false","false",""
"Ramo","path/logo_139_path_full.svg","false","false","false","false","false","false","false","false",""
"Julia","path/logo_158_path_full.svg","true","false","false","false","false","false","false","false",""
"Sarah_240321","path/logo_42_path_full.svg","false","false","false","true","true","true","false","false",""
"Löschen","path/logo_230_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460976, nanoseconds=537000000)"
"Tim_Harry","path/logo_110_path_full.svg","true","true","true","true","true","true","false","false",""
"Tim","path/logo_344_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617453528, nanoseconds=562000000)"
"Jakob","path/logo_200_path_full.svg","true","true","false","false","true","false","false","false","Timestamp(seconds=1617450218, nanoseconds=968000000)"
"Sarah","path/logo_204_path_full.svg","true","true","true","true","true","false","false","false","Timestamp(seconds=1617453376, nanoseconds=586000000)"
"Niklas","path/logo_10_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_420_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617454061, nanoseconds=354000000)"
"Löschen","path/logo_296_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461115, nanoseconds=600000000)"
"Jakob","path/logo_228_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450313, nanoseconds=239000000)"
"Julia","path/logo_186_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_229_path_full.svg","false","false","true","false","false","false","false","false","Timestamp(seconds=1617451688, nanoseconds=279000000)"
"Jakob","path/logo_362_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450724, nanoseconds=904000000)"
"Lena","path/logo_131_path_full.svg","true","true","false","false","true","false","false","false",""
"Niklas","path/logo_77_path_full.svg","false","false","false","false","false","false","false","false",""
"Lena","path/logo_123_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_60_path_full.svg","true","false","false","false","false","false","false","false",""
"Jan B.","path/logo_357_path_full.svg","false","true","true","false","true","true","false","false","Timestamp(seconds=1617454352, nanoseconds=316000000)"
"Löschen","path/logo_193_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460788, nanoseconds=629000000)"
"Tim","path/logo_316_path_full.svg","false","true","false","false","false","false","true","true","Timestamp(seconds=1617453407, nanoseconds=346000000)"
"Löschen","path/logo_204_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460831, nanoseconds=151000000)"
"Sarah_240321","path/logo_133_path_full.svg","false","true","true","false","false","false","true","false",""
"Jonathan","path/logo_138_path_full.svg","true","true","true","true","true","true","true","false",""
"Tim","path/logo_213_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452873, nanoseconds=165000000)"
"Löschen","path/logo_233_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460983, nanoseconds=13000000)"
"Niklas","path/logo_44_path_full.svg","true","true","true","false","false","false","false","false",""
"Löschen","path/logo_432_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461311, nanoseconds=204000000)"
"Tim_Harry","path/logo_27_path_full.svg","true","false","false","false","false","false","false","false",""
"Löschen","path/logo_361_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461241, nanoseconds=602000000)"
"Ramo","path/logo_33_path_full.svg","false","true","false","false","false","false","false","false",""
