"alias","animation_file","animation_id","logo_id","path_0_rating","path_1_rating","path_2_rating","path_3_rating","path_4_rating","path_5_rating","path_6_rating","path_7_rating","time"
"Jonathan","animation/logo_218_animation_6.svg","6","218","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894849, nanoseconds=960000000)"
"Jonathan","animation/logo_226_animation_10.svg","10","226","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618336594, nanoseconds=345000000)"
"Rebecca","animation/logo_67_animation_7.svg","7","67","no_rating","no_rating","no_rating","Very Bad","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1618018635, nanoseconds=409000000)"
"Jakob","animation/logo_101_animation_4.svg","4","101","Okay","Very Bad","Very Bad","Very Bad","no_rating","Very Bad","no_rating","Very Bad","Timestamp(seconds=1617883369, nanoseconds=243000000)"
"Jakob","animation/logo_416_animation_6.svg","6","416","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617911053, nanoseconds=880000000)"
"Jakob","animation/logo_107_animation_4.svg","4","107","Good","Good","Good","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617889053, nanoseconds=902000000)"
"Tim","animation/logo_361_animation_12.svg","12","361","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618678978, nanoseconds=862000000)"
"Rebecca","animation/logo_364_animation_2.svg","2","364","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617887661, nanoseconds=215000000)"
"Rebecca","animation/logo_115_animation_4.svg","4","115","Bad","Okay","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617890731, nanoseconds=33000000)"
"Sarah","animation/logo_371_animation_1.svg","1","371","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617886735, nanoseconds=319000000)"
"Sarah","animation/logo_142_animation_0.svg","0","142","Very Good","Very Good","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617788425, nanoseconds=69000000)"
"Tim","animation/logo_34_animation_12.svg","12","34","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618680649, nanoseconds=850000000)"
"Jonathan","animation/logo_354_animation_15.svg","15","354","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618767903, nanoseconds=733000000)"
"Jonathan","animation/logo_263_animation_9.svg","9","263","Okay","Good","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618149881, nanoseconds=758000000)"
"Jonathan","animation/logo_289_animation_1.svg","1","289","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814229, nanoseconds=874000000)"
"Jonathan","animation/logo_164_animation_5.svg","5","164","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893903, nanoseconds=767000000)"
"Tim","animation/logo_418_animation_8.svg","8","418","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618039684, nanoseconds=334000000)"
"Jonathan","animation/logo_51_animation_12.svg","12","51","Okay","no_rating","no_rating","no_rating","Okay","no_rating","Very Bad","no_rating","Timestamp(seconds=1618679449, nanoseconds=571000000)"
"Tim","animation/logo_300_animation_3.svg","3","300","Okay","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617862817, nanoseconds=545000000)"
"Tim","animation/logo_97_animation_12.svg","12","97","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618678829, nanoseconds=650000000)"
"Jonathan","animation/logo_326_animation_2.svg","2","326","no_rating","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617816249, nanoseconds=771000000)"
"Tim","animation/logo_368_animation_14.svg","14","368","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618765259, nanoseconds=905000000)"
"Tim","animation/logo_196_animation_13.svg","13","196","Bad","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618683274, nanoseconds=996000000)"
"Jonathan","animation/logo_4_animation_12.svg","12","4","Very Bad","no_rating","Okay","Okay","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618678897, nanoseconds=306000000)"
"Tim","animation/logo_65_animation_5.svg","5","65","Good","Good","no_rating","no_rating","Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617892065, nanoseconds=616000000)"
"Tim","animation/logo_335_animation_8.svg","8","335","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618043698, nanoseconds=951000000)"
"Rebecca","animation/logo_431_animation_2.svg","2","431","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617887014, nanoseconds=108000000)"
"Sarah","animation/logo_15_animation_0.svg","0","15","no_rating","no_rating","no_rating","no_rating","no_rating","Bad","Good","no_rating","Timestamp(seconds=1617792864, nanoseconds=20000000)"
"Jonathan","animation/logo_155_animation_11.svg","11","155","Very Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618337274, nanoseconds=144000000)"
"Jonathan","animation/logo_146_animation_2.svg","2","146","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617828952, nanoseconds=48000000)"
"Jonathan","animation/logo_279_animation_6.svg","6","279","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894531, nanoseconds=898000000)"
"Tim","animation/logo_369_animation_14.svg","14","369","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618766246, nanoseconds=340000000)"
"Tim","animation/logo_229_animation_5.svg","5","229","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894287, nanoseconds=71000000)"
"Jakob","animation/logo_65_animation_4.svg","4","65","Good","Good","no_rating","no_rating","Good","no_rating","no_rating","no_rating","Timestamp(seconds=1617890042, nanoseconds=437000000)"
"Tim","animation/logo_104_animation_14.svg","14","104","Bad","Bad","Good","no_rating","no_rating","Good","no_rating","no_rating","Timestamp(seconds=1618762135, nanoseconds=815000000)"
"Jonathan","animation/logo_224_animation_1.svg","1","224","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814042, nanoseconds=847000000)"
"Jonathan","animation/logo_141_animation_8.svg","8","141","Okay","Very Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618050806, nanoseconds=465000000)"
"Jonathan","animation/logo_68_animation_13.svg","13","68","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618683921, nanoseconds=933000000)"
"Jonathan","animation/logo_329_animation_8.svg","8","329","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053098, nanoseconds=660000000)"
"Jakob","animation/logo_370_animation_3.svg","3","370","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617888407, nanoseconds=361000000)"
"Jonathan","animation/logo_241_animation_8.svg","8","241","Okay","Very Bad","no_rating","no_rating","no_rating","Very Bad","no_rating","no_rating","Timestamp(seconds=1618050498, nanoseconds=276000000)"
"Tim","animation/logo_190_animation_9.svg","9","190","no_rating","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053943, nanoseconds=374000000)"
"Jakob","animation/logo_5_animation_4.svg","4","5","Good","Okay","Very Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617890023, nanoseconds=243000000)"
"Tim","animation/logo_157_animation_14.svg","14","157","Okay","Bad","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618765985, nanoseconds=454000000)"
"Sarah","animation/logo_150_animation_4.svg","4","150","Very Good","Very Good","no_rating","no_rating","Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617883246, nanoseconds=664000000)"
"Jonathan","animation/logo_236_animation_11.svg","11","236","Very Bad","Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618337270, nanoseconds=198000000)"
"Tim","animation/logo_42_animation_7.svg","7","42","no_rating","no_rating","no_rating","Okay","Good","Good","no_rating","no_rating","Timestamp(seconds=1618037222, nanoseconds=437000000)"
"Tim","animation/logo_336_animation_14.svg","14","336","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618763579, nanoseconds=913000000)"
"Jakob","animation/logo_375_animation_2.svg","2","375","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Bad","no_rating","Timestamp(seconds=1617887425, nanoseconds=802000000)"
"Jonathan","animation/logo_92_animation_10.svg","10","92","Okay","Very Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618334861, nanoseconds=877000000)"
"Jakob","animation/logo_87_animation_4.svg","4","87","Okay","Okay","no_rating","no_rating","Very Bad","no_rating","no_rating","Very Bad","Timestamp(seconds=1617883688, nanoseconds=564000000)"
"Rebecca","animation/logo_362_animation_3.svg","3","362","Good","Good","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617887774, nanoseconds=131000000)"
"Rebecca","animation/logo_179_animation_7.svg","7","179","Okay","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618018080, nanoseconds=49000000)"
"Sarah","animation/logo_217_animation_0.svg","0","217","Bad","Good","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617787946, nanoseconds=469000000)"
"Jakob","animation/logo_351_animation_1.svg","1","351","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617886686, nanoseconds=619000000)"
"Rebecca","animation/logo_332_animation_7.svg","7","332","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618017419, nanoseconds=920000000)"
"Sarah","animation/logo_290_animation_11.svg","11","290","Good","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618342037, nanoseconds=398000000)"
"Jonathan","animation/logo_295_animation_2.svg","2","295","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617815981, nanoseconds=177000000)"
"Tim","animation/logo_262_animation_14.svg","14","262","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618765778, nanoseconds=47000000)"
"Jonathan","animation/logo_111_animation_8.svg","8","111","Okay","Bad","Very Bad","Very Bad","Very Bad","Very Bad","no_rating","no_rating","Timestamp(seconds=1618051267, nanoseconds=849000000)"
"Jonathan","animation/logo_105_animation_1.svg","1","105","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814279, nanoseconds=874000000)"
"Jonathan","animation/logo_161_animation_1.svg","1","161","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617815662, nanoseconds=993000000)"
"Tim","animation/logo_143_animation_8.svg","8","143","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Okay","Timestamp(seconds=1618050701, nanoseconds=232000000)"
"Rebecca","animation/logo_329_animation_7.svg","7","329","Good","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618019106, nanoseconds=900000000)"
"Jonathan","animation/logo_152_animation_10.svg","10","152","Okay","Very Bad","no_rating","Okay","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618335604, nanoseconds=408000000)"
"Jonathan","animation/logo_159_animation_11.svg","11","159","Very Bad","no_rating","no_rating","no_rating","no_rating","Okay","no_rating","no_rating","Timestamp(seconds=1618338154, nanoseconds=701000000)"
"Jonathan","animation/logo_275_animation_9.svg","9","275","no_rating","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618150104, nanoseconds=189000000)"
"Tim","animation/logo_358_animation_14.svg","14","358","Okay","no_rating","no_rating","no_rating","Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1618761463, nanoseconds=366000000)"
"Jonathan","animation/logo_302_animation_1.svg","1","302","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617813961, nanoseconds=150000000)"
"Jonathan","animation/logo_251_animation_10.svg","10","251","Very Bad","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618332838, nanoseconds=686000000)"
"Tim","animation/logo_267_animation_8.svg","8","267","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618043751, nanoseconds=4000000)"
"Tim","animation/logo_436_animation_7.svg","7","436","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618037070, nanoseconds=3000000)"
"Tim","animation/logo_97_animation_3.svg","3","97","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617863286, nanoseconds=100000000)"
"Jakob","animation/logo_436_animation_3.svg","3","436","Good","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617888587, nanoseconds=474000000)"
"Jakob","animation/logo_266_animation_0.svg","0","266","no_rating","Very Good","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617781383, nanoseconds=138000000)"
"Jakob","animation/logo_362_animation_12.svg","12","362","Good","Good","no_rating","Bad","no_rating","Very Bad","no_rating","no_rating","Timestamp(seconds=1618500448, nanoseconds=150000000)"
"Jakob","animation/logo_7_animation_0.svg","0","7","Okay","Okay","no_rating","no_rating","no_rating","no_rating","Very Bad","no_rating","Timestamp(seconds=1617783149, nanoseconds=114000000)"
"Jonathan","animation/logo_351_animation_9.svg","9","351","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618054137, nanoseconds=759000000)"
